cell_id,date,scenario,failure_day,load_index,sinr_db,rsrp_dbm,rsrq_db,cqi_mean,avg_rank,mcs_dl_mean,bler_dl_pct,ul_bler_pct,harq_retx_ratio,prb_util_dl_pct,ul_prb_util_pct,active_users,traffic_volume_gb,mu_mimo_ratio,rank_1_ratio,bfr_count,beam_switch_count,beam_concentration,rrc_setup_success_pct,drb_setup_success_pct,prach_success_pct,pucch_util_pct,ul_rssi_dbm,cqi_rank_gap,beam_efficiency,sinr_cqi_delta
Cell_0318,01/21/2024,beam_misalignment,-1,0.749,11.825,-91.405,-12.056,8.835,2.138,12.704,10.469,8.563,0.414,41.156,17.26,6.0,1.56,0.516,0.49,10.0,20.0,0.496,89.777,88.605,92.346,30.111,-106.04,4.133,0.247,-1.43
Cell_0318,01/22/2024,beam_misalignment,-1,0.994,13.305,-93.417,-11.871,9.006,1.861,10.514,9.656,8.066,0.323,50.421,22.027,8.0,2.067,0.311,0.625,6.0,22.0,0.461,91.412,92.927,91.351,35.785,-104.669,4.838,0.131,-0.2
Cell_0318,01/23/2024,beam_misalignment,-1,0.938,11.154,-95.463,-11.03,7.817,1.739,12.407,9.739,10.135,0.349,46.985,18.194,7.0,1.942,0.429,0.551,9.0,20.0,0.516,89.109,92.024,92.138,26.233,-106.735,4.496,0.168,-0.57
Cell_0318,01/24/2024,beam_misalignment,-1,1.0,11.886,-95.239,-11.857,9.869,1.856,13.515,27.71,9.437,0.259,57.295,25.014,7.0,2.062,0.408,0.61,12.0,14.0,0.455,88.054,90.275,88.672,38.337,-106.927,5.316,0.137,-2.92
Cell_0318,01/25/2024,beam_misalignment,-1,0.965,11.005,-95.226,-13.578,6.964,1.931,14.203,10.784,6.573,0.369,57.237,22.175,10.0,2.231,0.341,0.704,9.0,14.0,0.557,92.499,93.759,88.919,40.671,-104.704,3.607,0.147,0.56
Cell_0318,01/26/2024,beam_misalignment,-1,0.91,10.851,-92.894,-11.752,9.307,1.529,13.647,32.807,8.619,0.319,41.678,21.638,9.0,2.119,0.466,0.56,8.0,16.0,0.514,89.568,92.494,90.76,39.907,-104.164,6.087,0.12,-3.11
Cell_0318,01/27/2024,beam_misalignment,-1,0.781,11.683,-89.288,-11.401,8.655,1.893,12.421,8.866,8.909,0.36,38.351,16.642,8.0,1.663,0.356,0.663,5.0,18.0,0.526,92.076,91.605,91.184,25.723,-106.752,4.573,0.154,-1.3
Cell_0318,01/28/2024,beam_misalignment,-1,0.766,12.742,-97.168,-12.162,8.018,1.777,13.169,11.17,10.121,0.351,39.395,18.894,8.0,1.277,0.379,0.618,11.0,17.0,0.54,90.822,90.27,90.262,24.256,-106.197,4.513,0.15,0.72
Cell_0318,01/29/2024,beam_misalignment,-1,0.961,12.172,-81.456,-11.786,8.873,1.663,12.48,11.944,7.03,0.346,46.224,23.063,7.0,1.891,0.461,0.529,12.0,20.0,0.433,90.365,94.45,88.735,42.788,-98.215,5.336,0.169,-1.14
Cell_0318,01/30/2024,beam_misalignment,-1,0.998,11.983,-88.883,-11.598,9.68,1.892,10.859,13.317,9.364,0.362,48.669,22.229,10.0,2.322,0.401,0.596,11.0,19.0,0.53,92.311,89.87,87.056,40.196,-100.557,5.116,0.165,-2.54
Cell_0319,01/01/2024,beam_misalignment,-1,1.0,10.558,-92.732,-11.129,5.367,2.145,19.267,21.993,13.895,0.194,51.007,21.224,7.0,3.412,0.254,0.727,12.0,19.0,0.449,93.442,93.62,89.902,22.636,-101.864,2.502,0.106,2.51
Cell_0319,01/02/2024,beam_misalignment,-1,1.0,10.246,-99.611,-11.648,5.081,1.916,16.001,9.994,10.472,0.225,46.543,20.226,7.0,3.743,0.287,0.772,10.0,24.0,0.49,91.871,93.287,89.38,31.449,-95.022,2.652,0.124,2.62
Cell_0319,01/03/2024,beam_misalignment,-1,1.0,9.715,-87.749,-10.689,6.257,1.888,14.103,9.46,8.139,0.239,49.554,21.88,5.0,3.781,0.2,0.736,14.0,20.0,0.462,96.034,95.546,89.822,27.958,-116.411,3.315,0.085,0.33
Cell_0319,01/04/2024,beam_misalignment,-1,0.999,10.581,-89.137,-12.351,6.046,1.885,17.012,8.322,11.667,0.227,56.877,20.313,8.0,2.618,0.252,0.697,13.0,18.0,0.398,94.223,94.065,88.889,24.403,-103.373,3.207,0.109,1.51
Cell_0319,01/05/2024,beam_misalignment,-1,0.953,9.67,-100.609,-9.858,7.074,2.589,16.586,7.979,11.905,0.167,42.18,19.809,7.0,3.067,0.216,0.745,12.0,23.0,0.387,94.624,94.715,91.135,28.548,-98.857,2.733,0.129,-0.94
Cell_0319,01/06/2024,beam_misalignment,-1,0.784,9.628,-92.441,-11.071,6.817,2.077,13.039,9.991,11.413,0.205,39.933,14.737,9.0,2.501,0.232,0.721,13.0,22.0,0.49,90.606,92.373,90.336,23.401,-111.834,3.282,0.108,-0.6
Cell_0319,01/07/2024,beam_misalignment,-1,0.752,7.138,-90.075,-12.933,6.221,1.946,14.44,7.966,13.204,0.225,40.92,13.373,5.0,2.356,0.249,0.68,16.0,27.0,0.373,93.188,97.177,88.583,22.241,-105.59,3.197,0.111,-2.19
Cell_0319,01/08/2024,beam_misalignment,-1,1.0,8.839,-88.006,-11.247,6.391,1.968,16.123,7.914,9.685,0.235,52.117,22.093,7.0,2.871,0.232,0.8,4.0,13.0,0.354,90.237,94.945,90.798,30.019,-100.708,3.247,0.105,-0.75
Cell_0319,01/09/2024,beam_misalignment,-1,0.982,9.446,-101.938,-11.798,5.864,2.38,15.303,9.318,12.664,0.248,51.66,17.981,9.0,2.727,0.233,0.837,9.0,20.0,0.419,93.148,94.146,92.032,31.367,-106.504,2.464,0.126,0.65
Cell_0319,01/10/2024,beam_misalignment,-1,0.962,8.927,-93.477,-12.242,6.411,1.066,16.312,7.737,9.569,0.174,42.885,18.816,8.0,3.162,0.192,0.834,14.0,11.0,0.398,92.223,96.022,91.087,29.628,-103.286,6.014,0.047,-0.69
Cell_0319,01/11/2024,beam_misalignment,-1,1.0,10.485,-88.354,-10.574,6.816,2.309,13.417,9.656,14.002,0.231,49.999,21.539,8.0,2.77,0.243,0.81,6.0,25.0,0.433,89.664,94.793,88.082,23.182,-104.17,2.951,0.127,0.26
Cell_0319,01/12/2024,beam_misalignment,-1,0.945,8.32,-90.563,-11.46,6.385,2.22,17.58,9.471,11.504,0.189,40.694,18.565,9.0,3.28,0.231,0.797,4.0,27.0,0.429,89.168,92.17,88.982,24.363,-102.293,2.876,0.116,-1.26
Cell_0319,01/13/2024,beam_misalignment,-1,0.82,8.753,-96.448,-11.105,4.713,1.652,16.461,6.71,13.57,0.192,45.156,17.687,7.0,2.307,0.204,0.827,9.0,18.0,0.463,91.425,96.176,93.094,24.098,-112.327,2.853,0.079,1.68
Cell_0319,01/14/2024,beam_misalignment,-1,0.776,8.826,-93.012,-10.231,6.76,2.085,16.432,10.251,10.133,0.199,39.053,18.361,6.0,2.378,0.184,0.813,10.0,12.0,0.482,93.684,95.946,91.608,23.503,-106.441,3.243,0.086,-1.31
Cell_0319,01/15/2024,beam_misalignment,-1,0.993,8.244,-93.119,-10.529,6.371,1.775,16.231,9.616,10.022,0.198,60.832,20.615,7.0,3.774,0.228,0.82,6.0,12.0,0.447,94.309,94.222,86.845,22.505,-111.994,3.59,0.092,-1.31
Cell_0319,01/16/2024,beam_misalignment,-1,1.0,8.91,-96.66,-11.43,6.182,2.221,18.355,10.103,10.066,0.226,44.365,23.289,7.0,3.388,0.219,0.819,15.0,19.0,0.433,92.692,94.902,88.343,26.738,-107.767,2.784,0.109,-0.36
Cell_0319,01/17/2024,beam_misalignment,-1,1.0,8.577,-87.107,-11.211,6.061,2.455,13.246,11.546,13.267,0.22,58.535,23.432,7.0,3.0,0.226,0.764,12.0,11.0,0.428,95.334,94.297,87.972,26.576,-101.562,2.469,0.123,-0.51
Cell_0319,01/18/2024,beam_misalignment,-1,1.0,11.318,-102.961,-10.703,6.024,2.532,14.583,10.728,7.651,0.216,45.417,18.97,11.0,3.298,0.249,0.783,8.0,19.0,0.468,89.721,93.627,90.064,25.003,-109.06,2.379,0.141,2.28
Cell_0319,01/19/2024,beam_misalignment,-1,0.982,11.054,-93.734,-10.728,5.838,1.833,16.318,9.057,9.21,0.189,48.625,22.593,7.0,3.173,0.215,0.816,7.0,11.0,0.459,92.923,96.859,86.098,28.363,-112.574,3.185,0.09,2.3
Cell_0319,01/20/2024,beam_misalignment,-1,0.781,10.204,-91.287,-11.343,5.039,1.909,14.846,9.398,10.074,0.191,41.817,19.322,7.0,2.457,0.272,0.723,10.0,16.0,0.355,93.241,90.659,90.336,15.8,-101.97,2.64,0.117,2.65
Cell_0319,01/21/2024,beam_misalignment,-1,0.803,8.25,-88.113,-11.777,6.278,2.122,17.224,10.015,10.616,0.216,46.849,19.609,7.0,2.68,0.215,0.83,7.0,19.0,0.452,94.316,92.47,90.246,24.211,-110.557,2.958,0.103,-1.17
Cell_0319,01/22/2024,beam_misalignment,-1,1.0,8.977,-99.659,-13.773,5.907,2.264,16.197,10.267,13.342,0.22,44.943,23.314,8.0,2.834,0.208,0.776,8.0,22.0,0.428,92.251,92.589,87.641,27.192,-107.449,2.61,0.106,0.12
Cell_0319,01/23/2024,beam_misalignment,-1,0.997,9.215,-97.227,-9.579,5.861,1.945,14.853,8.087,11.227,0.183,56.916,24.944,10.0,3.528,0.255,0.723,12.0,19.0,0.397,91.457,92.112,89.06,25.349,-108.273,3.014,0.114,0.42
Cell_0319,01/24/2024,beam_misalignment,-1,1.0,8.52,-99.618,-11.009,6.173,1.909,17.668,6.362,10.837,0.223,49.375,18.611,8.0,2.669,0.197,0.763,13.0,14.0,0.363,89.64,96.636,90.415,29.419,-108.91,3.233,0.088,-0.74
Cell_0319,01/25/2024,beam_misalignment,-1,1.0,8.242,-91.117,-10.92,6.158,1.974,17.164,8.98,13.908,0.203,51.592,18.848,8.0,3.697,0.237,0.671,7.0,8.0,0.362,94.458,95.046,87.815,29.908,-104.67,3.119,0.107,-1.0
Cell_0319,01/26/2024,beam_misalignment,-1,0.954,10.116,-97.295,-9.132,4.657,1.865,14.509,8.391,11.039,0.256,40.688,21.909,8.0,3.738,0.245,0.727,15.0,14.0,0.496,95.733,92.742,88.346,24.683,-103.657,2.497,0.104,3.13
Cell_0319,01/27/2024,beam_misalignment,-1,0.847,8.531,-94.599,-11.012,5.698,2.412,15.721,9.98,10.772,0.221,50.055,19.082,6.0,1.795,0.234,0.832,8.0,15.0,0.403,92.732,90.503,89.361,30.707,-99.091,2.363,0.127,-0.02
Cell_0319,01/28/2024,beam_misalignment,-1,0.771,7.472,-94.644,-12.27,6.975,2.21,16.451,9.261,12.004,0.201,45.801,14.431,6.0,2.448,0.211,0.747,7.0,12.0,0.489,92.734,95.778,90.193,25.683,-106.489,3.156,0.106,-2.99
Cell_0319,01/29/2024,beam_misalignment,-1,0.986,8.941,-97.37,-12.352,7.456,2.223,17.633,9.558,9.712,0.175,51.591,23.108,9.0,3.563,0.244,0.674,5.0,21.0,0.4,92.09,93.938,91.316,35.705,-108.735,3.354,0.123,-2.24
Cell_0319,01/30/2024,beam_misalignment,-1,1.0,9.028,-89.633,-11.026,6.14,2.021,18.528,10.065,11.11,0.221,48.234,21.051,8.0,3.63,0.242,0.791,6.0,10.0,0.452,94.309,94.603,87.456,23.882,-103.498,3.038,0.11,-0.18
Cell_0320,01/01/2024,healthy,-1,1.0,18.173,-80.213,-8.176,11.784,3.452,21.869,2.912,1.747,0.062,42.983,41.569,14.0,5.213,0.56,0.44,1.0,6.0,0.159,97.933,99.15,97.459,17.252,-112.415,3.413,0.469,0.5
Cell_0320,01/02/2024,healthy,-1,0.954,16.665,-81.036,-8.109,11.529,3.545,23.298,3.6,1.6,0.078,45.914,43.976,15.0,7.188,0.567,0.448,1.0,9.0,0.14,99.594,99.023,99.02,20.401,-114.215,3.252,0.485,-0.63
Cell_0320,01/03/2024,healthy,-1,1.0,19.826,-81.794,-9.061,11.237,3.99,23.182,2.749,1.585,0.063,44.903,48.723,15.0,5.967,0.445,0.55,1.0,9.0,0.165,100.0,99.469,99.094,20.116,-112.845,2.816,0.432,2.97
Cell_0320,01/04/2024,healthy,-1,1.0,18.889,-75.762,-8.722,11.672,3.417,21.923,2.977,1.64,0.049,48.413,41.52,15.0,5.549,0.602,0.417,4.0,3.0,0.178,100.0,99.809,98.759,20.173,-110.767,3.416,0.499,1.38
Cell_0320,01/05/2024,healthy,-1,0.938,17.482,-87.175,-8.24,11.416,3.569,22.433,3.638,1.866,0.059,40.413,40.477,13.0,4.95,0.577,0.411,2.0,3.0,0.18,99.498,100.0,97.454,17.444,-110.316,3.199,0.496,0.36
Cell_0320,01/06/2024,healthy,-1,0.889,17.679,-75.582,-8.586,10.841,3.44,21.748,2.913,1.673,0.053,53.354,33.417,11.0,4.441,0.574,0.383,1.0,0.0,0.181,99.532,100.0,99.729,18.306,-111.511,3.152,0.479,1.42
Cell_0320,01/07/2024,healthy,-1,0.789,15.795,-77.078,-8.757,12.181,3.336,22.013,3.708,1.328,0.055,43.315,37.044,11.0,3.407,0.553,0.432,4.0,9.0,0.175,99.57,99.64,97.954,14.145,-112.234,3.652,0.444,-2.48
Cell_0320,01/08/2024,healthy,-1,0.971,16.195,-82.133,-8.869,11.045,3.397,23.324,2.643,1.743,0.06,45.016,43.3,10.0,6.776,0.493,0.514,0.0,6.0,0.142,100.0,100.0,98.956,18.214,-118.711,3.252,0.407,-0.37
Cell_0320,01/09/2024,healthy,-1,0.975,16.906,-71.426,-8.515,12.262,3.795,21.719,2.39,1.757,0.063,48.888,39.081,14.0,5.885,0.581,0.442,5.0,4.0,0.19,99.138,98.515,97.399,18.206,-120.31,3.231,0.538,-1.49
Cell_0320,01/10/2024,healthy,-1,1.0,15.848,-78.421,-8.517,10.211,3.131,23.49,2.616,1.485,0.066,60.422,39.05,11.0,6.308,0.587,0.422,0.0,4.0,0.152,99.739,99.184,100.0,21.608,-110.571,3.261,0.447,0.53
Cell_0320,01/11/2024,healthy,-1,0.992,17.834,-79.745,-8.581,11.5,3.624,23.226,3.165,1.379,0.068,54.044,45.271,6.0,4.957,0.581,0.395,6.0,1.0,0.194,100.0,99.108,98.864,16.044,-110.229,3.173,0.51,0.58
Cell_0320,01/12/2024,healthy,-1,0.898,16.227,-76.531,-8.564,11.177,3.317,22.442,3.373,1.472,0.082,47.824,43.303,13.0,5.698,0.606,0.391,1.0,7.0,0.154,99.087,98.848,99.78,19.029,-116.178,3.37,0.485,-0.54
Cell_0320,01/13/2024,healthy,-1,0.835,17.536,-80.293,-8.792,11.299,3.654,21.859,3.231,1.183,0.044,37.829,36.083,9.0,5.303,0.569,0.471,4.0,5.0,0.18,99.778,99.945,97.627,15.07,-117.862,3.092,0.503,0.59
Cell_0320,01/14/2024,healthy,-1,0.782,15.852,-81.191,-9.333,9.709,3.446,19.836,3.099,1.885,0.052,36.741,32.882,10.0,3.868,0.563,0.444,2.0,4.0,0.152,98.378,98.53,98.734,13.679,-117.235,2.817,0.47,1.29
Cell_0320,01/15/2024,healthy,-1,0.959,16.731,-76.793,-9.106,10.707,2.985,21.362,3.173,1.743,0.053,48.253,42.61,15.0,5.764,0.487,0.499,0.0,3.0,0.178,99.441,100.0,97.429,18.602,-117.368,3.587,0.352,0.67
Cell_0320,01/16/2024,healthy,-1,1.0,19.499,-80.53,-9.404,11.013,3.46,23.344,2.785,2.311,0.081,54.415,45.529,17.0,5.421,0.603,0.359,1.0,1.0,0.13,99.511,99.907,97.717,21.115,-107.191,3.183,0.507,2.98
Cell_0320,01/17/2024,healthy,-1,0.979,18.992,-75.583,-8.397,12.483,3.232,22.514,3.397,1.398,0.055,40.035,37.783,15.0,6.139,0.525,0.459,5.0,4.0,0.207,98.952,98.927,98.221,18.603,-113.968,3.863,0.409,0.27
Cell_0320,01/18/2024,healthy,-1,1.0,18.62,-76.569,-8.75,9.734,3.284,23.082,2.872,1.459,0.068,47.221,50.212,12.0,3.51,0.541,0.48,2.0,5.0,0.17,98.161,99.057,97.794,14.419,-113.451,2.964,0.432,4.02
Cell_0320,01/19/2024,healthy,-1,0.949,16.913,-76.941,-8.671,11.593,3.539,22.94,3.176,1.919,0.066,48.581,47.275,10.0,5.53,0.586,0.368,1.0,5.0,0.164,99.422,100.0,98.292,18.387,-117.198,3.275,0.502,-0.48
Cell_0320,01/20/2024,healthy,-1,0.825,17.316,-80.198,-8.198,12.235,3.382,21.328,3.728,1.624,0.061,40.987,44.492,13.0,4.268,0.639,0.346,0.0,5.0,0.172,100.0,99.346,99.974,14.037,-111.753,3.618,0.52,-1.04
Cell_0320,01/21/2024,healthy,-1,0.783,16.186,-79.199,-8.462,11.713,2.975,21.626,2.658,1.529,0.053,37.542,33.8,10.0,4.047,0.429,0.569,4.0,6.0,0.179,99.976,99.616,98.345,14.277,-117.862,3.937,0.31,-1.38
Cell_0320,01/22/2024,healthy,-1,1.0,16.924,-74.6,-8.357,11.251,3.386,23.349,2.223,1.667,0.052,47.453,43.588,17.0,7.017,0.563,0.488,0.0,2.0,0.161,98.813,100.0,99.202,15.372,-115.216,3.322,0.466,0.05
Cell_0320,01/23/2024,healthy,-1,0.997,16.527,-77.321,-8.45,12.09,3.513,21.474,2.934,1.86,0.066,43.031,48.648,15.0,6.825,0.542,0.444,5.0,4.0,0.164,100.0,97.77,98.683,19.017,-119.023,3.441,0.462,-1.61
Cell_0320,01/24/2024,healthy,-1,1.0,16.88,-74.743,-8.676,11.819,3.852,22.99,2.873,1.502,0.074,45.516,56.039,10.0,7.212,0.571,0.432,1.0,3.0,0.144,99.122,99.388,98.718,20.348,-114.064,3.068,0.534,-0.85
Cell_0320,01/25/2024,healthy,-1,0.998,17.832,-76.617,-8.508,11.754,3.176,22.995,2.714,1.523,0.064,50.182,34.131,11.0,6.982,0.598,0.413,1.0,3.0,0.174,99.478,100.0,99.252,21.167,-112.762,3.701,0.462,0.2
Cell_0320,01/26/2024,healthy,-1,0.866,17.925,-77.928,-8.169,12.758,3.627,22.414,3.221,1.832,0.047,41.857,46.177,12.0,5.525,0.505,0.466,8.0,5.0,0.166,100.0,98.843,98.364,14.292,-113.735,3.517,0.443,-1.21
Cell_0320,01/27/2024,healthy,-1,0.807,16.68,-76.106,-7.847,11.661,3.857,23.997,2.374,1.431,0.072,37.831,37.188,11.0,4.694,0.583,0.407,2.0,1.0,0.166,99.951,99.562,97.018,16.921,-118.526,3.023,0.549,-0.81
Cell_0320,01/28/2024,healthy,-1,0.786,17.869,-74.643,-7.699,12.028,3.477,22.516,2.519,1.468,0.067,39.156,31.418,11.0,4.24,0.587,0.393,2.0,4.0,0.17,98.33,99.944,96.061,16.245,-110.578,3.459,0.497,-0.17
Cell_0320,01/29/2024,healthy,-1,1.0,19.491,-79.736,-7.98,11.917,3.302,22.624,2.932,1.821,0.066,43.065,39.989,17.0,6.267,0.524,0.444,0.0,8.0,0.157,98.689,100.0,98.272,20.367,-112.404,3.61,0.42,1.62
Cell_0320,01/30/2024,healthy,-1,0.994,17.452,-76.627,-8.352,10.803,3.02,23.213,2.625,1.968,0.059,52.847,48.462,11.0,6.665,0.55,0.431,3.0,4.0,0.155,100.0,98.798,98.477,21.235,-119.138,3.577,0.404,1.25
Cell_0321,01/01/2024,beam_failure,6,1.0,10.888,-70.083,-7.91,11.517,2.771,22.53,3.268,4.936,0.141,37.991,16.014,8.0,2.518,0.731,0.244,7.0,12.0,0.309,97.558,99.453,95.615,29.364,-107.916,4.156,0.49,-6.39
Cell_0321,01/02/2024,beam_failure,6,0.971,11.039,-65.551,-8.466,10.136,3.242,25.605,4.281,3.636,0.164,46.712,19.691,9.0,2.257,0.7,0.251,3.0,2.0,0.322,97.837,98.129,97.309,20.252,-102.704,3.126,0.543,-4.16
Cell_0321,01/03/2024,beam_failure,6,1.0,12.247,-67.337,-8.381,8.443,2.811,25.793,4.476,4.24,0.123,41.512,19.419,6.0,2.761,0.561,0.437,4.0,3.0,0.244,96.967,97.301,97.902,26.301,-109.237,3.003,0.377,-0.42
Cell_0321,01/04/2024,beam_failure,6,1.0,11.821,-71.162,-8.01,12.439,3.001,19.759,12.152,2.138,0.141,41.232,16.774,9.0,2.161,0.68,0.332,2.0,4.0,0.279,97.543,96.972,98.723,19.403,-105.362,4.145,0.448,-6.84
Cell_0321,01/05/2024,beam_failure,6,0.907,11.038,-68.523,-8.637,10.038,2.611,24.081,19.102,2.834,0.134,39.513,15.207,8.0,1.937,0.593,0.43,7.0,3.0,0.331,96.477,97.806,97.132,19.741,-105.291,3.844,0.313,-4.02
Cell_0321,01/06/2024,beam_failure,6,0.864,1.124,-76.422,-7.826,10.908,2.646,26.235,5.146,3.939,0.097,36.972,15.599,9.0,2.255,0.776,0.277,2.0,3.0,0.269,99.233,95.211,94.147,25.206,-108.469,4.122,0.487,-15.24
Cell_0321,01/07/2024,beam_failure,6,0.755,6.33,-89.33,-11.275,5.775,1.0,11.609,24.776,22.699,0.35,29.93,15.495,4.0,1.001,0.116,0.893,30.0,26.0,0.653,85.497,84.854,82.615,21.051,-93.016,5.775,0.022,-2.33
Cell_0321,01/08/2024,beam_failure,6,0.959,5.441,-88.066,-11.773,6.121,1.0,12.087,22.809,24.308,0.366,40.669,17.408,4.0,1.536,0.132,0.864,22.0,24.0,0.65,85.318,86.178,92.015,23.737,-100.552,6.121,0.026,-3.74
Cell_0321,01/09/2024,beam_failure,6,1.0,6.322,-89.257,-12.292,5.175,1.0,12.993,30.962,26.573,0.369,42.323,18.96,4.0,1.063,0.129,0.856,32.0,14.0,0.706,85.318,83.514,90.988,26.624,-97.683,5.175,0.022,-1.44
Cell_0321,01/10/2024,beam_failure,6,0.939,6.567,-88.414,-11.563,5.25,1.136,12.816,22.966,22.674,0.369,36.094,17.911,4.0,1.042,0.134,0.912,35.0,17.0,0.597,84.733,84.636,88.76,19.862,-96.205,4.621,0.029,-1.31
Cell_0321,01/11/2024,beam_failure,6,1.0,4.982,-82.616,-11.104,5.058,1.051,13.741,22.306,18.555,0.311,48.303,21.066,4.0,1.669,0.135,0.862,25.0,26.0,0.596,85.625,85.319,86.228,22.425,-93.665,4.811,0.028,-2.61
Cell_0321,01/12/2024,beam_failure,6,0.954,6.609,-85.076,-11.67,5.707,1.119,12.464,28.627,18.378,0.324,46.015,19.006,3.0,1.258,0.136,0.862,23.0,14.0,0.666,87.139,84.999,87.381,17.433,-98.762,5.102,0.027,-1.95
Cell_0321,01/13/2024,beam_failure,6,0.837,6.045,-79.186,-11.653,5.417,1.196,12.191,26.004,20.95,0.379,38.489,15.133,2.0,0.973,0.149,0.91,29.0,17.0,0.593,84.26,85.222,88.327,19.456,-96.526,4.531,0.033,-2.08
Cell_0321,01/14/2024,beam_failure,6,0.798,6.758,-77.035,-12.83,5.678,1.0,12.605,28.011,18.327,0.359,35.31,15.211,3.0,1.347,0.132,0.843,31.0,22.0,0.701,85.517,86.647,89.716,17.781,-96.407,5.678,0.024,-1.76
Cell_0321,01/15/2024,beam_failure,6,1.0,6.155,-87.235,-11.702,6.521,1.0,11.651,82.192,23.3,0.39,45.236,15.359,4.0,1.49,0.127,0.876,32.0,22.0,0.615,86.895,86.991,88.475,22.37,-98.481,6.521,0.006,-3.63
Cell_0321,01/16/2024,beam_failure,6,1.0,5.935,-87.209,-12.271,5.675,0.432,11.855,89.567,16.599,0.363,48.004,16.619,5.0,1.435,0.126,0.92,23.0,20.0,0.654,87.537,84.579,89.717,28.4,-99.51,11.351,0.002,-2.58
Cell_0321,01/17/2024,beam_failure,6,1.0,0.627,-90.035,-12.432,6.459,1.083,12.311,26.256,15.087,0.294,45.245,18.781,3.0,1.357,0.127,0.873,28.0,26.0,0.634,86.511,86.903,85.661,27.869,-95.359,5.963,0.025,-9.06
Cell_0321,01/18/2024,beam_failure,6,0.993,4.611,-86.441,-10.997,4.679,1.0,12.426,23.139,25.298,0.323,41.928,17.848,4.0,1.176,0.113,0.91,29.0,22.0,0.703,85.529,86.718,88.35,27.223,-99.557,4.679,0.022,-2.41
Cell_0321,01/19/2024,beam_failure,6,0.947,4.377,-82.098,-13.642,5.211,1.073,13.333,31.822,12.044,0.325,38.874,15.47,2.0,1.096,0.146,0.861,35.0,23.0,0.715,86.339,86.886,86.04,23.188,-93.853,4.855,0.027,-3.44
Cell_0321,01/20/2024,beam_failure,6,0.798,5.362,-82.703,-11.649,5.115,1.025,12.201,27.978,15.851,0.36,40.07,14.265,4.0,1.049,0.131,0.848,30.0,30.0,0.506,86.038,85.582,88.112,20.293,-96.237,4.989,0.024,-2.31
Cell_0321,01/21/2024,beam_failure,6,0.795,5.243,-90.405,-11.59,5.758,1.167,12.764,25.144,22.776,0.311,28.367,12.584,2.0,1.07,0.126,0.873,36.0,18.0,0.567,87.726,86.555,87.759,18.42,-101.002,4.935,0.028,-3.39
Cell_0321,01/22/2024,beam_failure,6,0.953,3.97,-87.498,-12.369,6.353,1.043,13.786,11.827,23.244,0.361,44.278,19.121,4.0,1.435,0.129,0.943,28.0,24.0,0.608,85.844,86.717,88.315,24.953,-91.416,6.093,0.03,-5.56
Cell_0321,01/23/2024,beam_failure,6,1.0,0.584,-91.81,-12.23,6.033,1.068,13.549,21.146,18.743,0.429,45.329,22.885,4.0,1.365,0.12,0.885,33.0,24.0,0.656,85.649,86.757,86.907,25.399,-98.023,5.648,0.025,-8.47
Cell_0321,01/24/2024,beam_failure,6,1.0,6.138,-85.608,-12.284,5.857,1.02,12.284,32.421,19.072,0.345,39.325,19.237,5.0,1.18,0.148,0.893,37.0,19.0,0.663,86.746,86.878,88.464,19.657,-98.006,5.744,0.025,-2.65
Cell_0321,01/25/2024,beam_failure,6,0.989,4.684,-85.776,-12.094,5.236,1.0,11.541,23.132,18.257,0.415,51.532,22.165,5.0,1.125,0.136,0.844,27.0,20.0,0.85,85.469,86.484,90.057,23.957,-100.756,5.236,0.026,-3.17
Cell_0321,01/26/2024,beam_failure,6,0.956,4.573,-83.182,-11.406,5.633,1.0,12.635,19.38,20.628,0.272,38.999,18.762,4.0,1.389,0.131,0.85,43.0,28.0,0.811,87.745,87.184,87.62,29.098,-99.866,5.633,0.026,-3.88
Cell_0321,01/27/2024,beam_failure,6,0.807,6.172,-83.135,-11.805,5.717,1.0,12.792,18.65,22.657,0.336,35.861,15.716,3.0,0.876,0.134,0.855,28.0,23.0,0.529,85.622,85.985,85.116,27.357,-106.367,5.717,0.027,-2.4
Cell_0321,01/28/2024,beam_failure,6,0.828,5.884,-85.607,-12.196,5.507,1.086,14.948,24.64,22.784,0.424,39.158,14.721,4.0,1.297,0.106,0.912,30.0,22.0,0.633,85.746,85.58,87.556,22.918,-97.39,5.073,0.022,-2.38
Cell_0321,01/29/2024,beam_failure,6,0.987,5.713,-88.944,-12.056,6.451,1.0,12.315,25.134,24.437,0.323,47.322,18.662,4.0,1.433,0.123,0.939,31.0,20.0,0.524,86.425,85.049,89.684,26.28,-104.56,6.451,0.023,-3.96
Cell_0321,01/30/2024,beam_failure,6,0.993,0.701,-86.475,-11.238,5.696,1.028,11.992,19.137,23.774,0.293,50.069,20.868,4.0,1.13,0.109,0.888,31.0,24.0,0.723,86.049,85.042,86.283,26.449,-97.162,5.54,0.023,-7.84
Cell_0322,01/01/2024,healthy,-1,1.0,15.625,-66.738,-9.435,15.0,2.497,23.192,2.873,2.849,0.068,69.673,35.16,16.0,6.211,0.709,0.288,3.0,5.0,0.186,99.954,99.611,97.2,29.559,-111.408,6.007,0.43,-6.88
Cell_0322,01/02/2024,healthy,-1,1.0,15.418,-68.09,-9.053,12.514,2.222,21.979,2.45,2.975,0.057,55.162,38.932,16.0,4.886,0.71,0.313,2.0,6.0,0.219,98.542,96.929,96.504,31.73,-111.495,5.631,0.385,-3.35
